0.838000,0.416794,0.034227,-0.350525,0.423517,0.819722,0.100659,-0.372233,0.341605,0.369919,-0.851700,-0.145167,0.842038,0.404851,0.061181,-0.351175,200.000000,
0.838000,0.416794,0.034227,-0.350525,0.802612,-0.337632,0.061324,-0.487913,0.260223,0.189757,0.936214,-0.140639,0.838798,0.414120,0.043746,-0.350725,200.000000,
0.838000,0.416794,0.034227,-0.350525,0.057567,0.900492,-0.391187,-0.181031,0.525118,-0.347596,-0.767007,-0.122994,0.838485,0.415485,0.037223,-0.350613,200.000000,
0.838000,0.416794,0.034227,-0.350525,0.470354,-0.605482,0.252096,-0.590428,-0.162035,0.883232,0.435356,-0.064117,0.838092,0.416499,0.035285,-0.350549,200.000000,
0.838000,0.416794,0.034227,-0.350525,-0.072841,0.595105,-0.765087,-0.234916,0.613470,-0.705172,-0.334255,-0.121080,0.838054,0.416649,0.034560,-0.350535,200.000000,
0.838000,0.416794,0.034227,-0.350525,0.065642,-0.553868,0.362115,-0.746856,-0.206796,0.912753,0.348789,-0.049636,0.838010,0.416761,0.034344,-0.350528,200.000000,
0.838000,0.416794,0.034227,-0.350525,-0.283789,0.140895,-0.938495,-0.137257,0.593990,-0.723281,-0.333943,-0.111909,0.838006,0.416778,0.034264,-0.350526,200.000000,
0.838000,0.416794,0.034227,-0.350525,-0.342162,-0.433814,0.488285,-0.675506,-0.228268,0.907664,0.349751,-0.041401,0.838001,0.416791,0.034240,-0.350526,200.000000,
0.838000,0.416794,0.034227,-0.350525,-0.409987,-0.089923,-0.902726,0.094400,0.579199,-0.735179,-0.336141,-0.105114,0.838000,0.416792,0.034231,-0.350525,200.000000,
0.838000,0.416794,0.034227,-0.350525,-0.580199,-0.357316,0.543923,-0.489737,-0.244293,0.903483,0.350428,-0.035205,0.838000,0.416794,0.034228,-0.350525,200.000000,
0.838000,0.416794,0.034227,-0.350525,-0.417498,-0.169963,-0.846147,0.284330,0.567646,-0.744136,-0.337741,-0.099851,0.838000,0.416794,0.034227,-0.350525,200.000000,
0.838000,0.416794,0.034227,-0.350525,-0.659090,-0.318192,0.589927,-0.341087,-0.256848,0.899994,0.350884,-0.030324,0.838000,0.416794,0.034227,-0.350525,200.000000,
0.838000,0.416794,0.034227,-0.350525,-0.392026,-0.197559,-0.805218,0.398635,0.558291,-0.751180,-0.338964,-0.095617,0.838000,0.416794,0.034227,-0.350525,200.000000,
0.838000,0.416794,0.034227,-0.350525,-0.674370,-0.298628,0.626194,-0.252839,-0.267025,0.897028,0.351205,-0.026347,0.838000,0.416794,0.034227,-0.350525,200.000000,
0.838000,0.416794,0.034227,-0.350525,-0.373227,-0.201473,-0.778795,0.462156,0.550511,-0.756900,-0.339933,-0.092115,0.838000,0.416794,0.034227,-0.350525,200.000000,
0.838000,0.416794,0.034227,-0.350525,-0.668532,-0.295152,0.650840,-0.205810,-0.275490,0.894464,0.351439,-0.023027,0.838000,0.416794,0.034227,-0.350525,200.000000,
0.838000,0.416794,0.034227,-0.350525,-0.366858,-0.191332,-0.764446,0.494398,0.543906,-0.761661,-0.340721,-0.089154,0.838000,0.416794,0.034227,-0.350525,200.000000,
0.838000,0.416794,0.034227,-0.350525,-0.655047,-0.303380,0.666806,-0.185049,-0.282675,0.892219,0.351613,-0.020200,0.838000,0.416794,0.034227,-0.350525,200.000000,
0.838000,0.416794,0.034227,-0.350525,-0.370411,-0.172990,-0.759036,0.506689,0.538205,-0.765699,-0.341377,-0.086609,0.838000,0.416794,0.034227,-0.350525,200.000000,
0.838000,0.416794,0.034227,-0.350525,-0.639119,-0.318723,0.676327,-0.180344,-0.288872,0.890232,0.351744,-0.017755,0.838000,0.416794,0.034227,-0.350525,200.000000,
0.838000,0.416794,0.034227,-0.350525,-0.380191,-0.151156,-0.759173,0.506225,0.533219,-0.769180,-0.341933,-0.084389,0.838000,0.416794,0.034227,-0.350525,200.000000,
0.838000,0.416794,0.034227,-0.350525,-0.623509,-0.337343,0.680721,-0.184540,-0.294288,0.888457,0.351846,-0.015612,0.838000,0.416794,0.034227,-0.350525,200.000000,
0.838000,0.416794,0.034227,-0.350525,-0.392994,-0.129401,-0.762036,0.498108,0.528808,-0.772219,-0.342410,-0.082430,0.838000,0.416794,0.034227,-0.350525,200.000000,
0.838000,0.416794,0.034227,-0.350525,-0.609808,-0.356456,0.681071,-0.192913,-0.299074,0.886857,0.351925,-0.013715,0.838000,0.416794,0.034227,-0.350525,200.000000,
