-73.528125,-46.684187,-4.708841,-65.748670,-38.169960,-5.190513,-65.797003,-38.172297,-5.200569,-65.711435,-38.120233,-5.229699,0.090000,
-73.528125,-46.684187,-4.708841,-65.799667,-38.227918,-5.146697,-65.896353,-38.232977,-5.166866,-65.725315,-38.128691,-5.224984,0.090000,
-73.528125,-46.684187,-4.708841,-65.850523,-38.285637,-5.102975,-65.995576,-38.293807,-5.133319,-65.739173,-38.137140,-5.220279,0.090000,
-73.528125,-46.684187,-4.708841,-65.901235,-38.343117,-5.059349,-66.094669,-38.354789,-5.099932,-65.753007,-38.145579,-5.215584,0.090000,
-73.528125,-46.684187,-4.708841,-65.951803,-38.400357,-5.015820,-66.193627,-38.415927,-5.066710,-65.766818,-38.154008,-5.210899,0.090000,
-73.528125,-46.684187,-4.708841,-66.002225,-38.457357,-4.972390,-66.292446,-38.477221,-5.033657,-65.780606,-38.162427,-5.206224,0.090000,
-73.528125,-46.684187,-4.708841,-66.052500,-38.514117,-4.929060,-66.391120,-38.538676,-5.000777,-65.794372,-38.170837,-5.201559,0.090000,
-73.528125,-46.684187,-4.708841,-66.102627,-38.570636,-4.885831,-66.489645,-38.600293,-4.968076,-65.808114,-38.179237,-5.196903,0.090000,
-73.528125,-46.684187,-4.708841,-66.152605,-38.626914,-4.842705,-66.588015,-38.662076,-4.935558,-65.821834,-38.187627,-5.192258,0.090000,
-73.528125,-46.684187,-4.708841,-66.202432,-38.682951,-4.799682,-66.686227,-38.724026,-4.903229,-65.835531,-38.196008,-5.187622,0.090000,
-73.528125,-46.684187,-4.708841,-66.252108,-38.738746,-4.756765,-66.784273,-38.786147,-4.871093,-65.849205,-38.204379,-5.182996,0.090000,
-73.528125,-46.684187,-4.708841,-66.301631,-38.794300,-4.713954,-66.882150,-38.848441,-4.839156,-65.862856,-38.212740,-5.178380,0.090000,
-73.528125,-46.684187,-4.708841,-66.351000,-38.849611,-4.671250,-66.979851,-38.910912,-4.807422,-65.876485,-38.221092,-5.173774,0.090000,
-73.528125,-46.684187,-4.708841,-66.400213,-38.904679,-4.628656,-67.077370,-38.973561,-4.775898,-65.890091,-38.229434,-5.169178,0.090000,
-73.528125,-46.684187,-4.708841,-66.449271,-38.959505,-4.586171,-67.174702,-39.036392,-4.744590,-65.903674,-38.237767,-5.164591,0.090000,
-73.528125,-46.684187,-4.708841,-66.498171,-39.014088,-4.543797,-67.271841,-39.099408,-4.713502,-65.917235,-38.246090,-5.160014,0.090000,
-73.528125,-46.684187,-4.708841,-66.546913,-39.068428,-4.501536,-67.368781,-39.162612,-4.682641,-65.930773,-38.254403,-5.155447,0.090000,
-73.528125,-46.684187,-4.708841,-66.595495,-39.122525,-4.459389,-67.465514,-39.226006,-4.652012,-65.944289,-38.262707,-5.150890,0.090000,
-73.528125,-46.684187,-4.708841,-66.643917,-39.176378,-4.417356,-67.562036,-39.289595,-4.621623,-65.957782,-38.271001,-5.146342,0.090000,
-73.528125,-46.684187,-4.708841,-66.692177,-39.229987,-4.375439,-67.658338,-39.353380,-4.591479,-65.971253,-38.279286,-5.141804,0.090000,
-73.528125,-46.684187,-4.708841,-66.740275,-39.283353,-4.333639,-67.754413,-39.417365,-4.561587,-65.984701,-38.287562,-5.137276,0.090000,
-73.528125,-46.684187,-4.708841,-66.788209,-39.336475,-4.291957,-67.850256,-39.481553,-4.531954,-65.998127,-38.295827,-5.132757,0.090000,
-73.528125,-46.684187,-4.708841,-66.835978,-39.389352,-4.250395,-67.945858,-39.545948,-4.502586,-66.011531,-38.304084,-5.128248,0.090000,
-73.528125,-46.684187,-4.708841,-66.883582,-39.441986,-4.208953,-68.041212,-39.610552,-4.473491,-66.024912,-38.312331,-5.123749,0.090000,
-73.528125,-46.684187,-4.708841,-66.931019,-39.494376,-4.167632,-68.136310,-39.675370,-4.444675,-66.038271,-38.320568,-5.119259,0.090000,
-73.528125,-46.684187,-4.708841,-66.978289,-39.546521,-4.126434,-68.231144,-39.740403,-4.416146,-66.051608,-38.328796,-5.114779,0.090000,
-73.528125,-46.684187,-4.708841,-67.025391,-39.598422,-4.085359,-68.325706,-39.805657,-4.387912,-66.064923,-38.337015,-5.110309,0.090000,
-73.528125,-46.684187,-4.708841,-67.072323,-39.650079,-4.044409,-68.419988,-39.871133,-4.359980,-66.078215,-38.345224,-5.105848,0.090000,
-73.528125,-46.684187,-4.708841,-67.119085,-39.701491,-4.003584,-68.513980,-39.936836,-4.332359,-66.091485,-38.353424,-5.101397,0.090000,
-73.528125,-46.684187,-4.708841,-67.165676,-39.752659,-3.962886,-68.607674,-40.002769,-4.305056,-66.104734,-38.361615,-5.096955,0.090000,
-73.528125,-46.684187,-4.708841,-67.212095,-39.803583,-3.922316,-68.701060,-40.068935,-4.278080,-66.117960,-38.369796,-5.092523,0.090000,
-73.528125,-46.684187,-4.708841,-67.258341,-39.854263,-3.881874,-68.794130,-40.135339,-4.251440,-66.131164,-38.377968,-5.088100,0.090000,
-73.528125,-46.684187,-4.708841,-67.304414,-39.904698,-3.841562,-68.886873,-40.201983,-4.225144,-66.144346,-38.386130,-5.083687,0.090000,
-73.528125,-46.684187,-4.708841,-67.350313,-39.954890,-3.801380,-68.979279,-40.268872,-4.199202,-66.157506,-38.394284,-5.079284,0.090000,
-73.528125,-46.684187,-4.708841,-67.396036,-40.004837,-3.761329,-69.071338,-40.336009,-4.173622,-66.170644,-38.402427,-5.074890,0.090000,
-73.528125,-46.684187,-4.708841,-67.441583,-40.054541,-3.721411,-69.163039,-40.403398,-4.148415,-66.183760,-38.410562,-5.070505,0.090000,
-73.528125,-46.684187,-4.708841,-67.486954,-40.104001,-3.681625,-69.254371,-40.471043,-4.123590,-66.196854,-38.418688,-5.066130,0.090000,
-73.528125,-46.684187,-4.708841,-67.532147,-40.153217,-3.641974,-69.345323,-40.538946,-4.099158,-66.209927,-38.426804,-5.061764,0.090000,
-73.528125,-46.684187,-4.708841,-67.577163,-40.202190,-3.602458,-69.435884,-40.607113,-4.075127,-66.222978,-38.434911,-5.057408,0.090000,
-73.528125,-46.684187,-4.708841,-67.621999,-40.250920,-3.563078,-69.526040,-40.675547,-4.051510,-66.236006,-38.443008,-5.053061,0.090000,
-73.528125,-46.684187,-4.708841,-67.666656,-40.299406,-3.523834,-69.615781,-40.744252,-4.028318,-66.249014,-38.451097,-5.048724,0.090000,
-73.528125,-46.684187,-4.708841,-67.711133,-40.347650,-3.484727,-69.705092,-40.813232,-4.005560,-66.261999,-38.459176,-5.044396,0.090000,
-73.528125,-46.684187,-4.708841,-67.755429,-40.395651,-3.445759,-69.793961,-40.882490,-3.983249,-66.274963,-38.467246,-5.040077,0.090000,
-73.528125,-46.684187,-4.708841,-67.799544,-40.443410,-3.406929,-69.882375,-40.952031,-3.961397,-66.287905,-38.475307,-5.035768,0.090000,
-73.528125,-46.684187,-4.708841,-67.843476,-40.490926,-3.368240,-69.970319,-41.021858,-3.940015,-66.300826,-38.483359,-5.031468,0.090000,
-73.528125,-46.684187,-4.708841,-67.887226,-40.538201,-3.329690,-70.057780,-41.091976,-3.919116,-66.313724,-38.491401,-5.027178,0.090000,
-73.528125,-46.684187,-4.708841,-67.930793,-40.585234,-3.291282,-70.144741,-41.162388,-3.898713,-66.326602,-38.499435,-5.022897,0.090000,
-73.528125,-46.684187,-4.708841,-67.974177,-40.632025,-3.253016,-70.231189,-41.233098,-3.878819,-66.339458,-38.507459,-5.018625,0.090000,
-73.528125,-46.684187,-4.708841,-68.017376,-40.678576,-3.214892,-70.317106,-41.304111,-3.859447,-66.352292,-38.515475,-5.014362,0.090000,
-73.528125,-46.684187,-4.708841,-68.060390,-40.724886,-3.176912,-70.402478,-41.375429,-3.840611,-66.365105,-38.523481,-5.010109,0.090000,
-73.528125,-46.684187,-4.708841,-68.103219,-40.770955,-3.139076,-70.487288,-41.447058,-3.822326,-66.377897,-38.531478,-5.005865,0.090000,
-73.528125,-46.684187,-4.708841,-68.145863,-40.816785,-3.101384,-70.571517,-41.519001,-3.804605,-66.390667,-38.539466,-5.001631,0.090000,
-73.528125,-46.684187,-4.708841,-68.188320,-40.862375,-3.063837,-70.655149,-41.591261,-3.787464,-66.403416,-38.547445,-4.997405,0.090000,
-73.528125,-46.684187,-4.708841,-68.230591,-40.907726,-3.026436,-70.738166,-41.663844,-3.770917,-66.416143,-38.555415,-4.993189,0.090000,
-73.528125,-46.684187,-4.708841,-68.272675,-40.952837,-2.989181,-70.820548,-41.736751,-3.754981,-66.428850,-38.563377,-4.988982,0.090000,
