100.0	100.0	100.0	4.4	4.0	4.4	100.0	100.0	100.0	0.125	0.01
100.0	100.0	100.0	3.2	3.4	3.6	56.4	74.3	100.0	0.125	0.02
100.0	100.0	100.0	2.1	1.9	1.8	93.1	65.2	52.2	0.125	0.03
100.0	100.0	100.0	100.0	0.5	0.8	100.0	16.6	51.8	0.125	0.04
100.0	100.0	100.0	2.3	2.2	1.9	64.4	46.2	30.6	0.125	0.05
100.0	100.0	100.0	0.9	0.8	0.9	49.9	33.1	44.6	0.125	0.06
100.0	100.0	100.0	1.1	1.0	1.0	37.9	25.6	28.4	0.125	0.07
100.0	100.0	100.0	1.5	1.4	1.5	43.8	31.9	38.5	0.125	0.08
100.0	100.0	100.0	1.2	1.1	1.1	37.0	26.5	24.2	0.125	0.09
100.0	90.4	100.0	0.2	0.5	0.5	2.2	13.3	21.5	0.125	0.1
100.0	100.0	100.0	0.6	0.5	0.5	13.7	10.3	8.6	0.125	0.2
100.0	100.0	100.0	0.5	0.4	0.3	10.8	7.9	3.3	0.125	0.3
100.0	100.0	100.0	0.4	0.3	0.4	8.6	6.3	7.5	0.125	0.4
100.0	100.0	100.0	0.2	0.2	0.2	6.2	4.1	5.7	0.125	0.5
100.0	100.0	100.0	0.1	0.2	0.2	2.8	2.8	2.9	0.125	0.6
100.0	100.0	100.0	0.3	0.2	0.2	4.8	3.6	3.5	0.125	0.7
100.0	100.0	100.0	0.2	100.0	0.1	3.9	2.8	1.1	0.125	0.8
100.0	100.0	100.0	100.0	100.0	0.1	3.3	2.5	1.8	0.125	0.9
100.0	100.0	100.0	100.0	100.0	0.1	2.2	1.3	2.4	0.125	1.0
100.0	100.0	100.0	100.0	100.0	100.0	1.3	0.8	0.8	0.125	2.0
100.0	100.0	100.0	100.0	100.0	100.0	1.1	0.8	0.8	0.125	3.0
100.0	100.0	100.0	100.0	100.0	100.0	0.4	0.4	0.7	0.125	4.0
100.0	100.0	100.0	100.0	100.0	100.0	0.1	0.3	0.6	0.125	5.0
100.0	100.0	100.0	100.0	100.0	100.0	0.6	0.4	0.3	0.125	6.0
100.0	100.0	100.0	100.0	100.0	100.0	0.3	0.2	0.4	0.125	7.0
100.0	100.0	100.0	100.0	100.0	100.0	0.4	0.3	0.3	0.125	8.0
100.0	100.0	100.0	100.0	100.0	100.0	0.2	0.2	0.4	0.125	9.0
100.0	100.0	100.0	100.0	100.0	100.0	0.3	0.2	0.1	0.125	10.0
100.0	100.0	100.0	100.0	100.0	100.0	0.1	0.1	0.2	0.125	20.0
100.0	100.0	100.0	100.0	100.0	100.0	100.0	0.1	0.1	0.125	30.0
100.0	100.0	100.0	100.0	100.0	100.0	0.1	0.1	0.1	0.125	40.0
100.0	100.0	100.0	100.0	100.0	100.0	0.1	0.1	0.1	0.125	50.0
100.0	100.0	100.0	100.0	100.0	100.0	0.1	0.1	0.1	0.125	60.0
100.0	100.0	100.0	100.0	100.0	100.0	0.0	0.1	0.1	0.125	70.0
100.0	100.0	100.0	100.0	100.0	100.0	0.1	0.1	0.1	0.125	80.0
100.0	100.0	100.0	100.0	100.0	100.0	0.1	0.1	0.1	0.125	90.0
100.0	100.0	100.0	100.0	100.0	100.0	0.1	0.1	0.1	0.125	100.0
100.0	100.0	100.0	100.0	100.0	100.0	0.1	0.1	0.1	0.125	200.0
100.0	100.0	100.0	100.0	100.0	100.0	0.1	0.1	0.1	0.125	300.0
100.0	100.0	100.0	100.0	100.0	100.0	0.1	100.0	100.0	0.125	400.0
100.0	100.0	100.0	100.0	100.0	100.0	0.1	0.1	0.1	0.125	500.0
100.0	100.0	100.0	100.0	100.0	100.0	0.1	0.1	0.1	0.125	600.0
100.0	100.0	100.0	100.0	100.0	100.0	0.1	0.1	0.1	0.125	700.0
100.0	100.0	100.0	100.0	100.0	100.0	0.1	0.1	0.1	0.125	800.0
100.0	100.0	100.0	100.0	100.0	100.0	0.2	0.2	0.1	0.125	900.0
100.0	100.0	100.0	100.0	100.0	100.0	0.1	0.1	100.0	0.125	1000.0
100.0	100.0	100.0	100.0	100.0	100.0	0.1	0.1	0.1	0.125	2000.0
100.0	100.0	100.0	100.0	100.0	100.0	0.4	0.4	0.3	0.125	3000.0
100.0	100.0	100.0	100.0	100.0	100.0	0.5	0.6	0.5	0.125	4000.0
100.0	100.0	100.0	100.0	100.0	100.0	0.7	0.7	0.6	0.125	5000.0
100.0	100.0	100.0	100.0	100.0	100.0	0.7	0.8	0.6	0.125	6000.0
100.0	100.0	100.0	100.0	100.0	100.0	0.7	0.7	0.6	0.125	7000.0
100.0	100.0	100.0	100.0	100.0	100.0	1.0	1.1	0.9	0.125	8000.0
100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	0.125	9000.0
