0.786002,0.321279,0.348374,-0.397008,0.772454,0.361069,0.386373,-0.351653,0.772552,0.360955,0.386228,-0.351715,0.772501,0.361069,0.386306,-0.351625,0.020000,
0.786002,0.321279,0.348374,-0.397008,0.772416,0.361051,0.386428,-0.351695,0.772611,0.360824,0.386137,-0.351819,0.772509,0.361051,0.386294,-0.351639,0.020000,
0.786002,0.321279,0.348374,-0.397008,0.772378,0.361033,0.386482,-0.351737,0.772670,0.360692,0.386047,-0.351923,0.772517,0.361033,0.386281,-0.351653,0.020000,
0.786002,0.321279,0.348374,-0.397008,0.772340,0.361015,0.386537,-0.351779,0.772729,0.360561,0.385956,-0.352028,0.772525,0.361015,0.386269,-0.351667,0.020000,
0.786002,0.321279,0.348374,-0.397008,0.772302,0.360998,0.386591,-0.351821,0.772788,0.360430,0.385866,-0.352132,0.772533,0.360997,0.386257,-0.351682,0.020000,
0.786002,0.321279,0.348374,-0.397008,0.772264,0.360980,0.386646,-0.351863,0.772847,0.360298,0.385775,-0.352236,0.772541,0.360979,0.386244,-0.351696,0.020000,
0.786002,0.321279,0.348374,-0.397008,0.772226,0.360962,0.386700,-0.351905,0.772906,0.360167,0.385685,-0.352341,0.772549,0.360961,0.386232,-0.351710,0.020000,
0.786002,0.321279,0.348374,-0.397008,0.772188,0.360944,0.386754,-0.351947,0.772964,0.360036,0.385594,-0.352445,0.772557,0.360944,0.386220,-0.351724,0.020000,
0.786002,0.321279,0.348374,-0.397008,0.772150,0.360927,0.386808,-0.351989,0.773023,0.359905,0.385503,-0.352550,0.772565,0.360926,0.386208,-0.351738,0.020000,
0.786002,0.321279,0.348374,-0.397008,0.772112,0.360909,0.386863,-0.352031,0.773082,0.359773,0.385413,-0.352654,0.772573,0.360908,0.386195,-0.351752,0.020000,
0.786002,0.321279,0.348374,-0.397008,0.772074,0.360891,0.386916,-0.352072,0.773140,0.359642,0.385322,-0.352758,0.772581,0.360890,0.386183,-0.351767,0.020000,
0.786002,0.321279,0.348374,-0.397008,0.772036,0.360874,0.386970,-0.352114,0.773199,0.359511,0.385231,-0.352863,0.772589,0.360872,0.386171,-0.351781,0.020000,
0.786002,0.321279,0.348374,-0.397008,0.771998,0.360856,0.387024,-0.352156,0.773258,0.359380,0.385140,-0.352968,0.772597,0.360855,0.386159,-0.351795,0.020000,
0.786002,0.321279,0.348374,-0.397008,0.771960,0.360839,0.387078,-0.352198,0.773316,0.359249,0.385049,-0.353072,0.772605,0.360837,0.386146,-0.351809,0.020000,
0.786002,0.321279,0.348374,-0.397008,0.771923,0.360821,0.387132,-0.352239,0.773374,0.359118,0.384958,-0.353177,0.772613,0.360819,0.386134,-0.351823,0.020000,
0.786002,0.321279,0.348374,-0.397008,0.771885,0.360804,0.387185,-0.352281,0.773433,0.358986,0.384867,-0.353281,0.772621,0.360801,0.386122,-0.351837,0.020000,
0.786002,0.321279,0.348374,-0.397008,0.771847,0.360786,0.387239,-0.352322,0.773491,0.358855,0.384776,-0.353386,0.772629,0.360783,0.386110,-0.351851,0.020000,
0.786002,0.321279,0.348374,-0.397008,0.771810,0.360769,0.387292,-0.352364,0.773549,0.358724,0.384685,-0.353491,0.772637,0.360766,0.386097,-0.351865,0.020000,
0.786002,0.321279,0.348374,-0.397008,0.771772,0.360751,0.387345,-0.352406,0.773607,0.358593,0.384594,-0.353595,0.772645,0.360748,0.386085,-0.351879,0.020000,
0.786002,0.321279,0.348374,-0.397008,0.771735,0.360734,0.387399,-0.352447,0.773666,0.358462,0.384503,-0.353700,0.772653,0.360730,0.386073,-0.351894,0.020000,
