0.799447,-0.484787,0.284264,-0.212273,0.737430,-0.607659,0.265966,-0.127319,0.451939,-0.505577,0.348476,-0.647076,0.806954,-0.493045,0.270847,-0.179928,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.912712,-0.295356,0.225152,-0.170375,0.901747,-0.217057,0.345305,-0.143188,0.803320,-0.490841,0.276122,-0.193675,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.565858,-0.760238,0.310748,-0.072659,0.548896,-0.759045,0.177429,-0.301799,0.801651,-0.488572,0.279438,-0.201414,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.917398,-0.279432,0.206975,-0.193545,0.912625,-0.203664,0.337043,-0.109716,0.800738,-0.487058,0.281422,-0.205902,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.567172,-0.751321,0.330034,-0.070073,0.561493,-0.747548,0.184823,-0.302883,0.800208,-0.486132,0.282593,-0.208529,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.916143,-0.281167,0.200380,-0.203656,0.915243,-0.190952,0.338723,-0.105519,0.799896,-0.485581,0.283281,-0.210071,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.566961,-0.748171,0.337773,-0.068586,0.569139,-0.741764,0.187901,-0.300931,0.799711,-0.485254,0.283686,-0.210978,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.915500,-0.282357,0.197849,-0.207341,0.916707,-0.183799,0.339536,-0.102868,0.799603,-0.485062,0.283924,-0.211511,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.566904,-0.746985,0.340638,-0.067820,0.573476,-0.738416,0.189661,-0.299824,0.799539,-0.484949,0.284064,-0.211825,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.915305,-0.282830,0.196878,-0.208478,0.917515,-0.179722,0.339989,-0.101357,0.799501,-0.484882,0.284147,-0.212009,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.566923,-0.746572,0.341592,-0.067399,0.575943,-0.736494,0.190663,-0.299188,0.799479,-0.484843,0.284195,-0.212118,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.915288,-0.282986,0.196519,-0.208679,0.917967,-0.177398,0.340245,-0.100496,0.799466,-0.484820,0.284224,-0.212182,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.566960,-0.746457,0.341832,-0.067148,0.577347,-0.735394,0.191234,-0.298824,0.799458,-0.484807,0.284241,-0.212219,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.915327,-0.283022,0.196397,-0.208574,0.918222,-0.176074,0.340390,-0.100005,0.799453,-0.484799,0.284250,-0.212241,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.566996,-0.746449,0.341823,-0.066987,0.578147,-0.734766,0.191558,-0.298616,0.799451,-0.484794,0.284256,-0.212254,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.915376,-0.283018,0.196365,-0.208397,0.918367,-0.175319,0.340472,-0.099725,0.799449,-0.484791,0.284260,-0.212262,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.567025,-0.746473,0.341744,-0.066880,0.578602,-0.734407,0.191744,-0.298497,0.799448,-0.484790,0.284262,-0.212267,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.915419,-0.283002,0.196364,-0.208229,0.918449,-0.174888,0.340518,-0.099566,0.799448,-0.484789,0.284263,-0.212269,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.567047,-0.746502,0.341657,-0.066806,0.578862,-0.734202,0.191849,-0.298429,0.799447,-0.484788,0.284263,-0.212271,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.915453,-0.282985,0.196373,-0.208091,0.918495,-0.174643,0.340545,-0.099475,0.799447,-0.484788,0.284264,-0.212272,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.567063,-0.746528,0.341583,-0.066754,0.579010,-0.734085,0.191909,-0.298391,0.799447,-0.484787,0.284264,-0.212272,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.915480,-0.282971,0.196383,-0.207985,0.918522,-0.174503,0.340560,-0.099423,0.799447,-0.484787,0.284264,-0.212273,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.567075,-0.746549,0.341524,-0.066717,0.579094,-0.734019,0.191944,-0.298368,0.799447,-0.484787,0.284264,-0.212273,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.915499,-0.282960,0.196392,-0.207906,0.918537,-0.174424,0.340569,-0.099393,0.799447,-0.484787,0.284264,-0.212273,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.567084,-0.746565,0.341480,-0.066691,0.579142,-0.733981,0.191963,-0.298356,0.799447,-0.484787,0.284264,-0.212273,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.915513,-0.282952,0.196398,-0.207848,0.918546,-0.174378,0.340574,-0.099376,0.799447,-0.484787,0.284264,-0.212273,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.567091,-0.746577,0.341447,-0.066672,0.579170,-0.733959,0.191974,-0.298349,0.799447,-0.484787,0.284264,-0.212273,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.915524,-0.282946,0.196404,-0.207806,0.918551,-0.174352,0.340576,-0.099367,0.799447,-0.484787,0.284264,-0.212273,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.567095,-0.746585,0.341424,-0.066659,0.579185,-0.733947,0.191981,-0.298345,0.799447,-0.484787,0.284264,-0.212273,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.915531,-0.282942,0.196407,-0.207775,0.918553,-0.174337,0.340578,-0.099361,0.799447,-0.484787,0.284264,-0.212273,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.567098,-0.746592,0.341406,-0.066649,0.579194,-0.733940,0.191984,-0.298342,0.799447,-0.484787,0.284264,-0.212273,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.915537,-0.282939,0.196410,-0.207753,0.918555,-0.174329,0.340579,-0.099358,0.799447,-0.484787,0.284264,-0.212273,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.567101,-0.746596,0.341394,-0.066642,0.579199,-0.733936,0.191986,-0.298341,0.799447,-0.484787,0.284264,-0.212273,70.000000,
0.799447,-0.484787,0.284264,-0.212273,0.915541,-0.282936,0.196412,-0.207737,0.918556,-0.174324,0.340580,-0.099356,0.799447,-0.484787,0.284264,-0.212273,70.000000,
