39.095823,-30.784220,-32.454205,39.445610,-28.515633,-26.118234,38.422910,-28.647421,-26.396323,38.468673,-28.211284,-25.440653,1.000000,
39.095823,-30.784220,-32.454205,40.382308,-28.817935,-26.852622,38.427289,-29.095525,-27.451952,38.465474,-28.240707,-25.505300,1.000000,
39.095823,-30.784220,-32.454205,41.273946,-29.087450,-27.572954,38.486449,-29.523426,-28.542013,38.462494,-28.269769,-25.569399,1.000000,
39.095823,-30.784220,-32.454205,42.112365,-29.323788,-28.273299,38.601206,-29.928704,-29.665808,38.459725,-28.298476,-25.632953,1.000000,
39.095823,-30.784220,-32.454205,42.890180,-29.527285,-28.947880,38.771929,-30.308944,-30.822241,38.457163,-28.326832,-25.695966,1.000000,
39.095823,-30.784220,-32.454205,43.601529,-29.699114,-29.591576,38.998504,-30.661777,-32.009819,38.454802,-28.354841,-25.758441,1.000000,
39.095823,-30.784220,-32.454205,44.242724,-29.841285,-30.200415,39.280353,-30.984900,-33.226677,38.452637,-28.382507,-25.820383,1.000000,
39.095823,-30.784220,-32.454205,44.812607,-29.956528,-30.771924,38.952892,-30.687374,-31.988509,38.450662,-28.409836,-25.881794,1.000000,
39.095823,-30.784220,-32.454205,45.312522,-30.048068,-31.305248,39.469717,-30.866537,-33.294050,38.448872,-28.436832,-25.942680,1.000000,
39.095823,-30.784220,-32.454205,45.745941,-30.119356,-31.801015,38.643605,-30.917295,-31.971004,38.447261,-28.463499,-26.003043,1.000000,
39.095823,-30.784220,-32.454205,46.117861,-30.173813,-32.261038,39.788863,-30.441990,-32.897548,38.445826,-28.489842,-26.062887,1.000000,
39.095823,-30.784220,-32.454205,46.434166,-30.214633,-32.687927,38.650090,-31.033172,-32.240417,38.444560,-28.515863,-26.122215,1.000000,
39.095823,-30.784220,-32.454205,46.701065,-30.244666,-33.084729,39.769512,-30.411296,-32.793245,38.443460,-28.541569,-26.181033,1.000000,
39.095823,-30.784220,-32.454205,46.924676,-30.266366,-33.454638,38.646167,-31.028191,-32.222589,38.442521,-28.566962,-26.239342,1.000000,
39.095823,-30.784220,-32.454205,47.110750,-30.281783,-33.800780,39.770444,-30.412556,-32.797770,38.441737,-28.592047,-26.297147,1.000000,
39.095823,-30.784220,-32.454205,47.264525,-30.292599,-34.126088,38.646316,-31.028417,-32.223349,38.441105,-28.616828,-26.354451,1.000000,
39.095823,-30.784220,-32.454205,47.390667,-30.300168,-34.433232,39.770392,-30.412508,-32.797569,38.440621,-28.641309,-26.411259,1.000000,
39.095823,-30.784220,-32.454205,47.493264,-30.305565,-34.724591,38.646298,-31.028413,-32.223310,38.440279,-28.665493,-26.467573,1.000000,
39.095823,-30.784220,-32.454205,47.575862,-30.309628,-35.002253,39.770382,-30.412516,-32.797572,38.440077,-28.689385,-26.523397,1.000000,
39.095823,-30.784220,-32.454205,47.641508,-30.313007,-35.268033,38.646287,-31.028420,-32.223305,38.440009,-28.712989,-26.578735,1.000000,
39.095823,-30.784220,-32.454205,47.692811,-30.316196,-35.523497,39.770371,-30.412523,-32.797566,38.440072,-28.736307,-26.633590,1.000000,
39.095823,-30.784220,-32.454205,47.731992,-30.319562,-35.769985,38.646275,-31.028426,-32.223299,38.440262,-28.759344,-26.687966,1.000000,
39.095823,-30.784220,-32.454205,47.760939,-30.323377,-36.008642,39.770360,-30.412529,-32.797560,38.440575,-28.782103,-26.741867,1.000000,
39.095823,-30.784220,-32.454205,47.781251,-30.327831,-36.240446,38.646264,-31.028432,-32.223293,38.441008,-28.804589,-26.795296,1.000000,
39.095823,-30.784220,-32.454205,47.794285,-30.333054,-36.466224,39.770348,-30.412535,-32.797554,38.441557,-28.826804,-26.848256,1.000000,
39.095823,-30.784220,-32.454205,47.801187,-30.339128,-36.686679,38.646252,-31.028439,-32.223288,38.442218,-28.848751,-26.900750,1.000000,
39.095823,-30.784220,-32.454205,47.802927,-30.346100,-36.902409,39.770337,-30.412541,-32.797548,38.442988,-28.870436,-26.952784,1.000000,
39.095823,-30.784220,-32.454205,47.800325,-30.353985,-37.113918,38.646241,-31.028445,-32.223282,38.443864,-28.891860,-27.004359,1.000000,
39.095823,-30.784220,-32.454205,47.794074,-30.362782,-37.321635,39.770326,-30.412548,-32.797543,38.444841,-28.913027,-27.055480,1.000000,
39.095823,-30.784220,-32.454205,47.784761,-30.372470,-37.525921,38.646229,-31.028451,-32.223276,38.445918,-28.933940,-27.106149,1.000000,
39.095823,-30.784220,-32.454205,47.772879,-30.383019,-37.727085,39.770314,-30.412554,-32.797537,38.447091,-28.954604,-27.156371,1.000000,
