-62.595396,-3.447667,9.593283,-164.519604,39.328155,13.081045,111.960220,-48.442282,27.576066,-68.086982,-2.407727,10.020472,4000.000000,
-62.595396,-3.447667,9.593283,112.594997,-1.824915,-2.506704,117.773737,-24.303981,7.774042,-57.345109,-4.314867,9.241210,4000.000000,
-62.595396,-3.447667,9.593283,120.439863,23.795660,-3.581154,118.699378,-10.349824,-1.120044,-67.580524,-2.593911,9.856251,4000.000000,
-62.595396,-3.447667,9.593283,120.193664,10.080756,-4.237097,118.291315,-3.286355,-5.419040,-57.844994,-4.235674,9.274821,4000.000000,
-62.595396,-3.447667,9.593283,120.242497,17.064318,-5.319604,117.898512,0.170876,-7.543901,-67.106897,-2.676078,9.834391,4000.000000,
-62.595396,-3.447667,9.593283,119.952011,13.099165,-6.132301,117.660061,1.853003,-8.590562,-58.297074,-4.161913,9.307919,4000.000000,
-62.595396,-3.447667,9.593283,119.794302,14.990083,-7.093576,117.532598,2.671281,-9.103691,-66.678149,-2.750240,9.814096,4000.000000,
-62.595396,-3.447667,9.593283,119.565343,13.764142,-7.940119,117.467802,3.069558,-9.354498,-58.706170,-4.094929,9.337371,4000.000000,
-62.595396,-3.447667,9.593283,119.375256,14.203843,-8.829863,117.435593,3.263492,-9.476888,-66.290063,-2.817228,9.795248,4000.000000,
-62.595396,-3.447667,9.593283,119.171379,13.758251,-9.667427,117.419749,3.357948,-9.536563,-59.076356,-4.034126,9.363610,4000.000000,
-62.595396,-3.447667,9.593283,118.980861,13.787223,-10.508077,117.411993,3.403959,-9.565646,-65.938801,-2.877741,9.777798,4000.000000,
-62.595396,-3.447667,9.593283,118.790485,13.566309,-11.318980,117.408206,3.426374,-9.579818,-59.411324,-3.978956,9.387014,4000.000000,
-62.595396,-3.447667,9.593283,118.607005,13.481567,-12.118523,117.406359,3.437293,-9.586723,-65.620886,-2.932412,9.761686,4000.000000,
-62.595396,-3.447667,9.593283,118.427165,13.327676,-12.895785,117.405459,3.442613,-9.590087,-59.714418,-3.928912,9.407914,4000.000000,
-62.595396,-3.447667,9.593283,118.252640,13.214048,-13.656669,117.405021,3.445205,-9.591726,-65.333162,-2.981808,9.746843,4000.000000,
-62.595396,-3.447667,9.593283,118.082630,13.082661,-14.397657,117.404807,3.446467,-9.592524,-59.988668,-3.883531,9.426597,4000.000000,
-62.595396,-3.447667,9.593283,117.917533,12.964474,-15.120630,117.404703,3.447082,-9.592913,-65.072770,-3.026443,9.733196,4000.000000,
-62.595396,-3.447667,9.593283,117.757131,12.843159,-15.824538,117.404652,3.447382,-9.593103,-60.236816,-3.842389,9.443315,4000.000000,
-62.595396,-3.447667,9.593283,117.601487,12.727468,-16.510044,117.404627,3.447528,-9.593195,-64.837123,-3.066780,9.720672,4000.000000,
-62.595396,-3.447667,9.593283,117.450509,12.612831,-17.176936,117.404615,3.447599,-9.593240,-60.461343,-3.805097,9.458288,4000.000000,
-62.595396,-3.447667,9.593283,117.304163,12.501721,-17.825552,117.404609,3.447634,-9.593262,-64.623872,-3.103236,9.709195,4000.000000,
-62.595396,-3.447667,9.593283,117.162371,12.392866,-18.455988,117.404606,3.447651,-9.593273,-60.664498,-3.771302,9.471710,4000.000000,
-62.595396,-3.447667,9.593283,117.025063,12.286958,-19.068524,117.404605,3.447659,-9.593278,-64.430894,-3.136188,9.698693,4000.000000,
-62.595396,-3.447667,9.593283,116.892155,12.183638,-19.663387,117.404604,3.447663,-9.593281,-60.848313,-3.740681,9.483751,4000.000000,
-62.595396,-3.447667,9.593283,116.763559,12.083091,-20.240875,117.404604,3.447665,-9.593282,-64.256264,-3.165973,9.689094,4000.000000,
-62.595396,-3.447667,9.593283,116.639183,11.985201,-20.801280,117.404604,3.447666,-9.593282,-61.014629,-3.712941,9.494562,4000.000000,
-62.595396,-3.447667,9.593283,116.518929,11.890000,-21.344928,117.404604,3.447666,-9.593283,-64.098240,-3.192900,9.680329,4000.000000,
-62.595396,-3.447667,9.593283,116.402697,11.797436,-21.872152,117.404604,3.447666,-9.593283,-61.165111,-3.687813,9.504274,4000.000000,
